รหัสสินค้า,ชื่อสินค้า,ราคา
8.85174E+12,การบูรก้อนตราพัด ขนาด 2 ออนซ์(56.4กรัม),34
111802500,การบูรผง ถุงละ 1 กิโล,395
8.85507E+12,การบูรหอมตรา เฌอเอม 35กรัม/ชิ้น,44
7112507,กิงโก ตราวาย-กิง(ใบแป๊ะก๊วยชนิดเม็ด)30'S ลัง72,188
8.85343E+12,ขมิ้นชัน 240MG. GPO 10X10'S,97
8.85112E+12,ขมิ้นชัน แคปซูล 15x10'S/BX.(ศิริบัญชา),8.25
8.85343E+12,ขมิ้นชัน แคปซูล 500G. GPO 10X10'S,120.25
8.85869E+12,ขมิ้นชันแคปซูล 100'S(KMP),59
8.85869E+12,ขมิ้นชันแคปซูล 10x10'S/BX.(KMP),98.75
8.85815E+12,ขมิ้นชันแคปซูล 6x20'S/แพ็ค(แหลมทอง),162
8.85608E+12,ขมิ้นชันแคปซูล ช่อเขียวมะกอก12x10'S/แพ็ค,157.5
8.85112E+12,ขมิ้นชันแคปซูล12แผงx10'S/BX.(ศิริบัญชา)*แพ็คใหม่,103.5
111316,ขมิ้นผงแท้ ตราโพธิ์แก้ว 8กรัม(กล่อง100ซอง),3.5
1111125,ขวดแก้วสีชา 60 ซีซี,59
2200410,ขวดดรอป 10ซีซี(ขวด+ฝา+จุก)คละสี,1.5
2200450,ขวดดรอป 5ซีซี(ขวด+ฝา+จุก)คละสี,1
220301312,ขวดพลาสติก 30ML. 100BT/แพ็ค,1.25
,ขวดพลาสติก 60ML. 100BT/แพ็ค,2
8.85014E+12,ขาวละออ ยาขมิ้นชันชนิดเม็ด ตราดอกว่าน 100'S/ขวด,64.5
8.85014E+12,ขาวละออ ยาบำรุงน้ำนมแคปซูล 60เม็ด,114.5
8.85869E+12,ขิงแคปซูล 10x10'S(KMP),122.5
8.85869E+12,ขี้ผึ้ง เคพี88 (แก้กลากเกลื้อน) 12ขวด/กล่อง,111.5
8.85384E+12,ขี้ผึ้งเบอร์ 29A(กล่องละ12ขวด) ลัง 120โหล,108.75
8.8588E+12,ขี้ผึ้งตราเก้าเอ 12'S/กล่อง(9A),76.5
8.85876E+12,ขี้ผึ้งสีชมพูเจ็ดดาว-40 ตลับ 12 กรัม,23
8.85343E+12,ครีม พญายอ รักษาเริม 5กรัม(ไฟโตแคร์),44.75
8.8571E+12,ครีมไพล ตราธงทอง 30กรัม,46.25
8.85554E+12,ครีมบัวบก ตราอภัยภูเบศ 10G.,25.5
8.85193E+12,ครีมอาบน้ำLUX-SOFT TOUCH 80ML,0
8.85193E+12,ครีมอาบน้ำLUX-WHITE IMPRESS 200ML,0
8.85193E+12,ครีมอาบน้ำแพรอท-เขียว 200ML,0
8.85193E+12,ครีมอาบน้ำแพรอท-กุหลาบ 200ML,0
8.85193E+12,ครีมอาบน้ำแพรอท-ชมพู 200ML,0
8.85193E+12,ครีมอาบน้ำแพรอท-น้ำเงิน 200ML,0
8.85E+12,ครีมอาบน้ำโชกุบุสชึ-ส้ม 100ML,0
8.85001E+12,ครีมอาบน้ำโพรเท็ค-เฟรช 180ML,0
8.85001E+12,ครีมอาบน้ำโพรเท็ค-เฟรช 70ML,0
8.85001E+12,ครีมอาบน้ำโพรเท็ค-พรอพโพลิส 200ML,0
8.85001E+12,ครีมอาบน้ำโพรเท็ค-พรอพโพลิส 85ML,0
8.85865E+12,ค็อกซ์ แบลดเดอร์พิล 30'S,26.25
30260,คอมบิค 33 60ML(CPM+AMMOIUM)ไบร์วู๊ด,49
8.85193E+12,คอมฟอร์ทน้ำยาปรับผ้านุ่ม ชมพู 600ML,0
8.85193E+12,คอมฟอร์ทอัลตร้า-น้ำเดียวชมพู 330มล.,0
8.85193E+12,คอมฟอร์ทอัลตร้า-น้ำเดียวฟ้า 330มล.,0
8.85193E+12,คอมฟอร์ทอัลตร้าสีชมพู 375มล.,0
3131918,คอมมิคไซรับ 60ML(DEX+CPM)ไบร์วู๊ด,43
8.85001E+12,คอลเกตแปรงสีฟันเด็ก-เดอร์ลกซ์,0
4.80889E+12,คอลเกตแปรงสีฟันเด็ก-การ์ตูน,0
8.85013E+12,คาเนชั่น สูตร1+ รสจืด 550G.(1ปีขึ้นไป),0
8.85013E+12,คาเนชั่น สูตร3+ รสน้ำผึ้ง 550G.,0
8.85013E+12,คาเนชั่น สูตร3+ รสวนิลา 550G.,0
8.85013E+12,คาเนชั่น สูตร3+ รสวนิลา 900G.,0
8.8572E+12,คิงคอง ยาน้ำมันสูตร 16 ขนาด2ซีซี,29.5
25490271,คุณพระ /ซอง,10
8.80003E+12,คูราทิค แผ่นแปะแผลช่องปาก (12mm) 2ชิ้น,39.75
8.85892E+12,จับเลี้ยง ชนิดชง ตราปลาเบ็ด 10กรัมx5'S/กล่อง,48
8.85712E+12,จับเลี้ยง ชนิดชง ตราปลาเบ็ด 50ซอง/กล่อง,287
8.8507E+12,จับเลี้ยง น้ำเต้าทอง(สูตรหญ้าหวาน) 10ซอง/กล่อง,128.5
8.85431E+12,จาเป่า-ครีมย้อมผมดำ 24ซอง/กล่อง,0
8.85713E+12,จิน ไท่ กั๋ว เจียว หนัง 2'S/กล่อง,63
8.85713E+12,จิน ไท่ กั๋ว เจียว หนัง 6'S/กล่อง,166.5
8.85458E+12,จินเฟรช ขิงผง ไม่เติมน้ำตาล 7ซอง/BX.,63
8.85458E+12,จินเฟรช ขิงผง รสเข้มข้น(หวานน้อย) 7ซอง/BX.,63
8.85458E+12,จินเฟรช ขิงผง รสดั้งเดิม 7ซอง/BX.,63
,จิ่วเจิ้งชิงเย่อเจียวหนัง 12'S/กล่อง(บรรเทาหวัด),134
8.85914E+12,จิ่วเจิ้งปู่เซิน ผลิตภัณฑ์เสริมอาหาร 6'S(PRO),0
8.85614E+12,จิ่วเจิ้งปู่เซินเจียวหนัง เอสวัน 6'S *P,169
12022012,ฉลากยา ครีม /แพ็ค,131.5
12022513,ฉลากยาเม็ด (แพ็ค) 1000 ดวง,131.5
12022514,ฉลากยาน้ำ (แพ็ค) 1000 ดวง,131.5
3035,ช้อนชา 5ซีซี. 50'S/ห่อ,64
8.85099E+12,ชางามระหง-ชง 30ซอง /กล่อง,58.5
8.85642E+12,ชามรูปไต 6 นิ้ว สแตนเลส,93.25
8.85642E+12,ชามรูปไต 8 นิ้ว สแตนเลส,121
3182016,ชามรูปไต พลาสติก,20
8.85036E+12,ชิลด์ท้อคซ์สเปรย์-เพาเวอร์(แดง) 300ML,44
8.85036E+12,ชิลด์ท้อคซ์สเปรย์-แนทเชอร์(เขียว) 300ML,46.25
8.85036E+12,ชิลล์ท้อกซ์ เพาเวอร์ ม่วง 800ML,0
16160560,ชุด PPE 60 แกรม (ขาว),120
6.97311E+12,ชุด PPE 75 แกรม (ฟ้า),160
7.82655E+12,ชุด PPE (โรงงาน.ไทย) รุ่นหนา,350
1916030302,ชุดกระบอกพ่นยา SPACER CHAMBER,755
,ชุดตรวจ HIV ในช่องปาก 1ชุด(ชนิดหยด)PR.,253.5
,ชุดตรวจ HIV จากเลือด 1ชุด(PR.),253.5
8.85713E+12,ชุดตรวจ WONDER 3IN1 NASAL SWAB 1'S/BX.(ส้ม),35
8.85713E+12,ชุดตรวจ WONDER 4IN1 NASAL SWAB 1'S/BX.(ชมพู),45
8.85713E+12,ชุดตรวจ WONDER 5IN1 NASAL SWAB 1'S/BX.(ฟ้า),55
8.85713E+12,ชุดตรวจ WONDER 6IN1 NASAL SWAB 1'S/BX.(ม่วง),76
8.85713E+12,ชุดตรวจWONDER2IN1 NASAL&SALIVA 1'S/BX.(เขียว),15.5
8.85892E+12,ชุดตรวจกัญชาแบบหยด THC DEVICE 1x1'S(MAG),43
6.97517E+12,ชุดตรวจครรภ์ GICA TEST CASSETTE 1'S(หยด),12.5
6.97517E+12,ชุดตรวจครรภ์ GICA TEST MIDSTREAM 1'S(ปากกา),19.5
6.97517E+12,ชุดตรวจครรภ์ GICA TEST STRIP 1'S(จุ่ม),12
8.85696E+12,ชุดตรวจตกไข่ CHECK TRU LH OVULATION TEST,112
8.85897E+12,ชุดตรวจตกไข่ CHECK+ONE OVULATION - จุ่ม,107
8.85897E+12,ชุดตรวจตกไข่ CHECK+ONE OVULATION-ชนิดหยด,160
8.85296E+12,ชุดถุงยางPLAYBOYแบล็คไทด์ 52มม.x2ก.+เสื้อ,101.5
8.85932E+12,ชุดที่นอนลม OLA250+มอเตอร์(แถมผ้ายาง),2528.5
141311,ชุดพ่นยาเด็ก,62.5
1402130104,ชุดพ่นยาผู้ใหญ่(NEBULIZER MASK),62.5
,ชุดสินค้าสำหรับ FLOOR STAND SOS 40CM.(Setเล็ก),3120
,ชุดสินค้าสำหรับ FLOOR STAND SOS 60CM.(Setใหญ่),5180
8.99277E+12,ซอฟเฟล โลชั่น กลิ่นเฟรช(ส้ม) 60ml,40.5
8.99277E+12,ซอฟเฟล โลชั่น กลิ่นฟลอร่า(ชมพู) 60ml,40.5
8.99277E+12,ซอฟเฟล โลชั่นทากันยุง ตะไคร้60ml,42
8.99277E+12,ซอฟเฟล สเปรย์ กลิ่นเฟรช 80 ml(ส้ม),54.75
8.99277E+12,ซอฟเฟล สเปรย์ กลิ่นเฟรช(ส้ม) 30 ml,27.25
8.99277E+12,ซอฟเฟล สเปรย์ กลิ่นฟลอร่า 80 ml,54.75
8.99277E+12,ซอฟเฟล สเปรย์ กลิ่นฟลอร่า(ชมพู) 30 ml,27.25
8.85193E+12,ซันไลต์ 3600มล.(แกลลอน),144
8.85193E+12,ซันไลต์ 500มล.,30.5
8.85193E+12,ซันไลต์ 550มล.(ถุงเติม),29
8.85193E+12,ซันซิลแชมพู+ครีมนวด-เขียว(140+60)มล.,0
8.85193E+12,ซันซิลแชมพู+ครีมนวด-ชมพู(140+60)มล.,0
8.85193E+12,ซันซิลแชมพู+ครีมนวด-ส้ม(140+60)มล.,0
8.85193E+12,ซันซิลแชมพู-สีชมพู 70มล.,15
8.85193E+12,ซันซิลแชมพู-สีส้ม 70มล.,15
8.85193E+12,ซิสตร้าโลชั่น-นมผึ้ง(ม่วง)150มล.,41.25
8.85193E+12,ซิสตร้าโลชั่น-นมผึ้ง(ม่วง)400มล.,91
8.85608E+12,ซีเคเอ็ม เจลบรรเทาปวดเมื่อย สูตรเย็น 12'S/BX.,94.5
8.85608E+12,ซีเคเอ็ม ยาครีมบรรเทาปวดเมื่อย สูตรร้อน 12'S/BX.,94.25
9.556E+12,ซีรีแล็ค ข้าวสาลีกล้วยบด 250G.แพ็ค/3BX,81
9.556E+12,ซีรีแล็ค สูตรเริ่มต้น 120G.,0
9.556E+12,ซีรีแล็ค สูตรเริ่มต้น 250G. แพ็ค/3BX,81
9.556E+12,ซีรีแล็ค สูตรธัญพืชผักรวม 250G.,81
9.556E+12,ซีรีแล็ค สูตรผลไม้รวม 250G. แพ็ค/3BX,81
8.85183E+12,ดร.มนตรี-โฟมไวท์&ออยล์ 50กรัม,37
8.85183E+12,ดร.มนตรี-โฟมคลับ&ออยล์ 62.5กรัม,37
8.85183E+12,ดร.มนตรี-โฟมสมูท&ออย 50กรัม,37
8.85035E+12,ดอกบัวคู่ สบู่แอนดี้แบคมังคุด 85กรัม(2+1),42.5
8.85035E+12,ดอกบัวคู่-ยาสีฟันสูตรดั้งเดิม 30กรัม,10.5
408,ดอนฮวน 6'S/BX.ฮอร์โมน(ไบร์วู๊ด),60
8.85008E+12,ด่างทับทิม 10G.(วิทยาศรม),11.75
8.85329E+12,ด่างทับทิม 450G.(แสงสว่าง),110
8.85907E+12,ด่างทับทิม 450G.(ตั้งเต็มจิต),110
413023,ด้ามมีดผ่าตัด #3 (ใส่เบอร์ 10-15),64
413024,ด้ามมีดผ่าตัด #4 (ใส่เบอร์ 20ขึ้นไป),64
4.90243E+12,ดาวน์นี่ปรับผ้านุ่ม-เบบี้เจนเทิล 370ML,30
4.90243E+12,ดาวน์นี่ปรับผ้านุ่ม-โรมานซ์ 330ML,34.25
4.90243E+12,ดาวน์นี่ปรับผ้านุ่ม-ซันไรซ์ 375ML,30
8.85136E+12,ดูมิลค์ - สูตร3 รสจืด 550G.,116
8.85136E+12,ดูมิลค์ - สูตร4 รสน้ำผึ้ง 550G.,116
8.85897E+12,ตรวจครรภ์ CHECK+ONE PREG TEST (ชนิดหยด),12.5
8.85897E+12,ตรวจครรภ์ CHECK+ONE PREG.TEST (ปากกา),35.5
9.30081E+12,ตรวจครรภ์ BABY CASSETTE (ชนิดหยด),36.5
8.85897E+12,ตรวจครรภ์ CHECK PLUS PREG TEST (แบบหยด),12.5
8.85897E+12,ตรวจครรภ์ CHECK PLUS STRIP FORMAT(ชนิดจุ่ม),9.5
8.85897E+12,ตรวจครรภ์ CHECK+ONE PREG TEST (ชนิดจุ่ม),9.5
